external_gene_name	E11	E12	E13	E14	E15	E16	E18	P0	CtrlUnInj
SIPA1L1	12.23	21.165	18.455	10.015	10.559999999999999	11.645	12.934999999999999	7.07	53.05499999999999
SIPA1L2	6.78	14.885000000000002	26.009999999999998	18.9	13.93	24.21	20.355	7.845	7.695
SIPA1L3	5.865	10.940000000000001	11.004999999999999	10.085	7.550000000000001	12.84	10.780000000000001	7.445	12.254999999999999
SIRPA	8.595	15.985	15.760000000000002	15.165000000000001	23.549999999999997	22.73	26.04	43.675	126.845
SIRPB1A	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.02	0.135
SIRPB1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0
SIRT1	3.325	7.3149999999999995	5.369999999999999	4.27	4.945	4.1	4.6	2.5700000000000003	12.08
SIRT2	32.81	52.57	59.275000000000006	70.775	93.785	87.285	92.28999999999999	88.49000000000001	69.12
SIRT3	12.190000000000001	16.950000000000003	15.285	20.299999999999997	22.795	24.645	22.314999999999998	38.165000000000006	45.714999999999996
SIRT4	7.37	16.95	17.98	20.685000000000002	18.785	28.465	24.490000000000002	15.885	18.16
SIRT5	11.1	14.565	22.615000000000002	22.27	23.08	23.455	22.125	18.22	5.065
SIRT6	29.240000000000002	35.894999999999996	42.65	50.765	39.33	46.86	41.375	27.275	5.955
SIRT7	17.12	31.380000000000003	35.72	35.7	30.130000000000003	43.305	38.900000000000006	33.18	19.255
SIS	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.030000000000000002	0.065
SIT1	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.06	0.0
SIVA1	199.22	198.575	134.615	139.69	103.67	69.35499999999999	71.165	46.17	7.239999999999999
SIX1	6.02	9.375	8.055	0.275	0.37	0.22999999999999998	0.64	0.55	0.11
SIX2	5.59	9.965	6.775	0.46499999999999997	0.195	0.23	0.29000000000000004	0.45999999999999996	0.20500000000000002
SIX3	7.765000000000001	13.735	22.105	16.87	11.08	16.43	13.02	11.16	5.035
SIX3OS1	26.240000000000002	25.685000000000002	27.28	24.549999999999997	13.77	14.27	11.469999999999999	5.73	1.685
SIX4	3.955	4.285	2.955	0.8	0.35	0.39	0.41500000000000004	0.09	0.685
SIX5	3.8449999999999998	8.215	5.445	3.125	2.4699999999999998	1.935	1.93	0.855	0.6950000000000001
SIX6	3.0500000000000003	0.09	0.78	1.755	1.415	2.225	0.66	0.36000000000000004	0.02
SKA1	15.535	22.354999999999997	18.795	14.565	8.395	6.640000000000001	6.8149999999999995	1.745	0.055
SKA2	62.375	103.41499999999999	98.58500000000001	89.03	60.155	63.375	64.025	25.445	15.634999999999998
SKA3	34.58	43.8	38.165	27.85	9.254999999999999	15.43	12.309999999999999	3.8	0.405
SKAP1	1.04	2.57	2.99	2.735	2.17	2.28	1.91	2.71	1.29
SKAP2	4.9	4.855	4.8149999999999995	3.69	5.165	5.13	5.49	6.055	9.434999999999999
SKI	4.970000000000001	11.46	10.965	9.684999999999999	14.04	11.85	14.07	10.19	27.21
SKIDA1	9.03	17.28	21.735	14.594999999999999	10.075	10.204999999999998	10.285	3.89	4.195
SKIL	13.51	25.845	33.14	26.515	25.2	24.555	28.825	16.99	23.555
SKINT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKINT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKINT11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKINT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKINT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065
SKINT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0
SKINT5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKINT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKINT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.03
SKINT8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKINT9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKIV2L	31.744999999999997	43.32	52.515	45.19	35.345	49.605000000000004	48.915	33.995000000000005	17.125
SKOR1	0.02	0.30000000000000004	0.62	0.35	0.24	0.405	0.21500000000000002	0.28	0.06
SKOR2	0.0	0.0	0.035	0.015	0.02	0.01	0.02	0.01	0.015
SKP1A	493.125	706.4549999999999	824.58	920.875	1090.17	919.61	1079.005	1206.01	754.095
SKP2	73.36500000000001	117.05000000000001	97.19	62.88	44.129999999999995	34.295	38.41	7.4350000000000005	3.065
SLA	1.08	1.93	1.24	7.955	53.985	64.105	85.345	67.295	5.695
SLA2	0.42000000000000004	0.615	0.16	0.16499999999999998	0.08	0.125	0.155	0.14	0.315
SLAIN1	2.34	16.04	23.675	10.555	21.439999999999998	28.08	24.205	36.91	26.735
SLAIN1OS	0.02	0.15	0.11499999999999999	0.235	0.12	0.21000000000000002	0.12	0.02	0.0
SLAIN2	7.5	19.009999999999998	20.03	12.15	16.665	15.17	15.895	10.275	11.265
SLAMF1	0.1	0.24	0.175	0.08499999999999999	0.18	0.11	0.195	0.105	0.13
SLAMF6	0.07	0.045	0.025	0.17500000000000002	0.17500000000000002	0.07500000000000001	0.17	0.21	0.45
SLAMF7	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.07	0.19
SLAMF8	0.0	0.015	0.0	0.015	0.0	0.03	0.0	0.04	0.065
SLAMF9	0.0	0.22	0.1	0.18	0.215	0.06	0.12000000000000001	0.22	0.495
SLBP	194.14999999999998	252.42	227.07999999999998	192.09	133.315	115.4	124.17500000000001	78.545	28.365000000000002
SLC10A1	0.28500000000000003	0.35	0.865	0.405	0.095	0.405	0.195	0.04	0.0
SLC10A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC10A3	6.295	7.335	7.07	6.015	6.2	5.755	6.535	3.995	1.56
SLC10A4	0.605	4.35	8.025	5.88	6.98	7.135	7.154999999999999	10.375	1.76
SLC10A5	0.025	0.015	0.01	0.015	0.025	0.0	0.01	0.01	0.01
SLC10A6	0.005	0.015	0.045000000000000005	0.035	0.03	0.09000000000000001	0.0	0.065	0.025
SLC10A7	3.74	5.385	7.54	6.67	4.21	6.48	5.8100000000000005	3.7199999999999998	1.8050000000000002
SLC11A1	1.525	1.185	1.2400000000000002	1.245	1.79	2.115	1.295	2.16	1.995
SLC11A2	15.865	16.21	20.85	17.72	13.245000000000001	18.6	15.91	14.41	14.170000000000002
SLC12A1	0.0	0.0	0.01	0.005	0.03	0.035	0.035	0.035	0.05
SLC12A2	3.455	9.870000000000001	8.495	5.75	8.485	5.300000000000001	6.815	4.54	31.715
SLC12A3	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.045
SLC12A4	8.895	8.67	10.315000000000001	5.390000000000001	5.91	8.030000000000001	9.68	9.32	5.125
SLC12A5	0.355	1.2	3.465	3.695	8.594999999999999	10.105	8.695	20.305	109.11500000000001
SLC12A6	4.92	12.775	14.335	11.030000000000001	13.245000000000001	13.4	14.83	7.835	47.575
SLC12A7	28.37	41.370000000000005	33.025	17.525	12.525	12.075	12.620000000000001	3.55	0.6599999999999999
SLC12A8	0.51	1.1800000000000002	0.9	0.66	0.79	0.73	0.9650000000000001	1.06	0.655
SLC12A9	6.0649999999999995	8.1	14.31	13.025	6.8100000000000005	17.845	11.695	13.18	6.59
SLC13A1	0.07	0.05	0.07	0.08499999999999999	0.09	0.175	0.08	0.08499999999999999	0.07
SLC13A2	0.01	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.02
SLC13A2OS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC13A3	0.395	1.755	2.24	2.44	6.045	4.425	7.715	13.77	3.845
SLC13A4	0.335	0.185	0.09	0.6	3.0949999999999998	2.785	4.32	11.745000000000001	3.37
SLC13A5	0.05	0.01	0.06	0.13	0.29	0.43	0.33	3.145	5.17
SLC14A1	0.835	2.24	1.41	0.885	2.2249999999999996	1.5350000000000001	1.96	1.33	4.72
SLC14A2	0.155	1.585	2.29	4.720000000000001	9.36	10.73	9.465	10.655	0.185
SLC15A1	0.01	0.0	0.0	0.065	0.035	0.005	0.095	0.115	0.025
SLC15A2	1.325	1.78	3.6999999999999997	11.39	9.754999999999999	11.105	10.485	18.99	19.775
SLC15A3	0.19	0.155	0.20500000000000002	0.195	0.355	0.33499999999999996	0.44999999999999996	0.295	0.49
SLC15A4	12.395	20.88	20.490000000000002	17.64	18.08	23.77	23.685000000000002	14.43	9.785
SLC15A5	0.0	0.0	0.085	0.01	0.0	0.05	0.02	0.08499999999999999	0.035
SLC16A1	31.910000000000004	36.12	25.605	15.870000000000001	16.6	13.469999999999999	18.65	15.995	17.755
SLC16A10	1.7650000000000001	3.64	3.35	2.34	1.555	1.495	1.435	0.475	0.6950000000000001
SLC16A11	0.545	0.765	1.6400000000000001	1.65	0.885	2.8049999999999997	1.775	9.645	8.905000000000001
SLC16A12	0.16499999999999998	0.885	0.9450000000000001	1.245	2.515	1.96	2.75	1.48	1.17
SLC16A13	8.335	11.945	11.64	11.495000000000001	9.07	13.14	10.815	7.535	1.79
SLC16A14	0.5900000000000001	2.96	9.385	10.96	7.965	7.48	7.62	11.185	3.12
SLC16A2	9.57	15.25	12.059999999999999	13.015	24.240000000000002	24.325000000000003	26.655	44.385000000000005	9.065
SLC16A3	92.38499999999999	46.345	29.009999999999998	14.23	3.9050000000000002	7.7	4.83	2.61	1.0999999999999999
SLC16A4	1.095	2.185	2.85	2.295	2.055	2.365	2.3	1.855	4.24
SLC16A5	0.10500000000000001	0.155	0.025	0.045	0.055	0.05	0.07	0.060000000000000005	0.0
SLC16A6	3.625	4.24	3.88	3.59	3.035	3.6399999999999997	3.5	5.234999999999999	8.030000000000001
SLC16A7	0.67	1.835	1.77	1.6400000000000001	3.325	3.3	4.51	5.135	10.2
SLC16A8	0.035	0.055	0.115	0.165	0.555	0.44999999999999996	0.485	1.1600000000000001	0.34
SLC16A9	0.1	0.22	0.64	0.315	1.3050000000000002	1.2850000000000001	1.47	2.17	1.315
SLC17A1	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.01	0.0
SLC17A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015
SLC17A3	0.0	0.0	0.0	0.015	0.01	0.015	0.0	0.015	0.0
SLC17A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC17A5	6.109999999999999	9.875	12.645	14.385	11.75	15.219999999999999	15.485	12.969999999999999	9.95
SLC17A6	2.4749999999999996	16.35	28.6	33.965	38.78	31.869999999999997	35.42	31.700000000000003	47.745000000000005
SLC17A7	0.5549999999999999	2.955	4.995	8.235	11.975000000000001	16.4	14.735	40.8	245.85000000000002
SLC17A8	0.02	0.255	0.4	0.445	0.085	0.275	0.135	0.315	2.085
SLC17A9	0.385	0.265	0.38	0.305	0.16999999999999998	0.175	0.31	0.12	0.065
SLC18A1	0.74	0.74	0.24	0.35000000000000003	0.66	0.6000000000000001	0.485	0.25	0.15
SLC18A2	5.805	15.155	19.950000000000003	22.045	22.259999999999998	19.795	19.905	9.63	6.355
SLC18A3	0.055	0.10500000000000001	0.255	0.28	0.905	1.21	1.225	3.1550000000000002	0.435
SLC18B1	6.234999999999999	14.56	13.91	13.48	17.445	13.355	17.085	11.905000000000001	11.14
SLC19A1	22.134999999999998	27.43	26.475	25.47	29.695	29.96	32.44	32.54	5.569999999999999
SLC19A2	6.37	10.95	9.175	6.2	5.88	5.855	6.24	5.99	7.91
SLC19A3	0.19	0.35	0.19	0.39	0.565	0.5650000000000001	0.845	0.715	2.975
SLC1A1	0.28500000000000003	0.605	1.9949999999999999	8.06	9.325	26.244999999999997	20.695	34.8	47.855000000000004
SLC1A2	1.44	6.1899999999999995	10.335	10.21	9.879999999999999	9.045000000000002	8.96	10.945	371.4
SLC1A3	15.205	38.83	57.325	64.415	96.765	98.515	115.855	144.265	235.81
SLC1A4	10.59	22.07	22.235	23.415	40.55	37.485	46.67	54.34	17.595
SLC1A5	24.64	27.035	25.89	13.85	6.26	9.805	7.84	6.305	0.83
SLC1A6	0.905	1.07	1.425	1.385	2.565	3.675	3.3200000000000003	10.82	3.775
SLC1A7	0.02	0.0	0.025	0.015	0.03	0.02	0.04	0.06	0.02
SLC20A1	31.34	56.945	51.53	48.739999999999995	43.025000000000006	48.745000000000005	48.35	27.225	74.53
SLC20A2	20.455	25.369999999999997	22.810000000000002	14.445	15.555	14.614999999999998	16.175	17.625	12.975
SLC22A1	0.0	0.015	0.055	0.01	0.0	0.0	0.0	0.01	0.025
SLC22A12	0.0	0.0	0.045	0.055	0.015	0.08	0.015	0.24	0.385
SLC22A13	0.005	0.0	0.035	0.0	0.0	0.045	0.0	0.01	0.025
SLC22A14	0.0	0.0	0.0	0.08499999999999999	0.065	0.03	0.08499999999999999	0.045000000000000005	0.05
SLC22A15	1.73	4.57	5.59	4.275	3.785	4.154999999999999	3.6550000000000002	3.995	2.755
SLC22A16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025
SLC22A17	16.82	32.225	64.42	66.00999999999999	59.99	113.125	77.89	196.445	144.76
SLC22A18	0.235	0.2	0.24	0.255	0.495	0.53	0.4	0.735	0.205
SLC22A19	0.0	0.0	0.0	0.045	0.11	0.07	0.05	0.045000000000000005	0.0
SLC22A2	0.0	0.0	0.0	0.09000000000000001	1.685	0.66	1.88	1.52	0.2
SLC22A20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC22A21	1.355	2.3049999999999997	1.6949999999999998	1.04	1.3900000000000001	0.85	1.1	3.105	0.81
SLC22A22	0.0	0.0	0.015	0.035	0.0	0.0	0.0	0.01	0.0
SLC22A23	3.5250000000000004	13.475	14.275	8.605	11.075	8.625	10.9	7.705	14.389999999999999
SLC22A26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC22A27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC22A28	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0
SLC22A29	0.0	0.02	0.035	0.03	0.08	0.04	0.185	0.255	0.165
SLC22A3	0.02	0.11	0.005	0.09	0.26	0.28500000000000003	0.42	1.465	1.02
SLC22A30	0.01	0.02	0.0	0.01	0.0	0.0	0.02	0.01	0.045
SLC22A4	0.57	1.7599999999999998	1.045	0.39	0.915	0.935	0.845	3.0949999999999998	5.85
SLC22A5	3.99	5.65	6.465	6.475	9.32	8.655000000000001	9.7	11.145	5.11
SLC22A6	0.02	0.19	0.6399999999999999	1.965	5.05	5.89	8.985	12.010000000000002	1.06
SLC22A7	0.015	0.01	0.04	0.045000000000000005	0.0	0.095	0.0	0.075	0.0
SLC22A8	0.025	0.16499999999999998	0.19	0.94	3.7800000000000002	3.51	5.41	12.325	4.395
SLC23A1	0.245	0.72	0.725	0.605	0.245	0.56	0.36	0.135	0.0
SLC23A2	6.21	10.379999999999999	13.42	14.31	17.705	23.155	24.98	26.45	43.715
SLC23A3	0.025	0.075	0.01	0.03	0.01	0.035	0.015	0.01	0.45499999999999996
SLC23A4	0.385	0.305	0.47	0.49	0.515	0.45	0.55	0.45999999999999996	0.085
SLC24A1	0.01	0.045	0.055	0.05	0.035	0.055	0.065	0.215	0.05
SLC24A2	0.15500000000000003	0.52	0.7050000000000001	0.94	1.13	1.5350000000000001	1.1549999999999998	1.54	120.30000000000001
SLC24A3	0.115	0.8500000000000001	1.775	1.29	3.5149999999999997	4.725	4.3149999999999995	18.105	38.085
SLC24A4	0.025	0.11	0.28500000000000003	0.33999999999999997	0.76	1.0150000000000001	1.23	1.6099999999999999	7.64
SLC24A5	2.4699999999999998	5.12	4.255	3.835	3.32	4.265	3.55	2.435	0.385
SLC25A1	53.29	83.435	89.315	92.215	99.72999999999999	116.87	109.05	122.485	19.755
SLC25A10	38.315	42.965	36.89	30.335	25.814999999999998	24.74	25.955	17.655	5.86
SLC25A11	74.905	105.56	115.875	133.515	149.235	138.72	137.89	132.255	62.89
SLC25A12	19.509999999999998	41.99	47.43	53.69	62.025000000000006	64.515	67.84	78.5	60.495000000000005
SLC25A13	26.490000000000002	30.455	21.445	11.385	8.905000000000001	7.59	7.78	2.38	1.97
SLC25A14	11.7	20.175	27.810000000000002	34.67	42.675	39.35	44.985	45.09	61.315
SLC25A15	11.75	13.935	12.015	8.68	6.85	7.285	8.035	5.609999999999999	6.574999999999999
SLC25A16	6.12	9.98	10.754999999999999	12.059999999999999	13.76	15.64	14.82	10.89	24.244999999999997
SLC25A17	44.015	81.49000000000001	86.29	106.285	129.665	110.805	125.13	105.095	38.47
SLC25A18	0.14	0.37	0.52	0.75	2.31	2.0999999999999996	2.02	17.395	35.825
SLC25A19	13.975000000000001	21.035	23.715	30.85	36.21	45.495	44.83	43.16	24.474999999999998
SLC25A2	0.25	0.48	0.39	0.655	0.5700000000000001	0.615	0.73	0.225	0.195
SLC25A20	18.75	19.28	29.905	33.425	20.4	36.82	30.235	31.815	10.675
SLC25A21	2.425	1.51	0.455	0.3	0.09	0.05500000000000001	0.065	0.24	0.265
SLC25A22	25.200000000000003	34.95	46.5	51.25	57.615	69.88	70.9	100.38499999999999	64.975
SLC25A23	5.61	16.415	17.18	16.81	22.32	23.494999999999997	23.415	34.894999999999996	95.215
SLC25A24	13.67	20.03	15.945	7.050000000000001	4.115	3.4000000000000004	4.62	2.035	1.94
SLC25A25	13.945	20.865000000000002	32.504999999999995	33.21	27.240000000000002	39.24	34.45	33.615	21.985
SLC25A26	4.29	5.095000000000001	5.645	5.09	5.98	6.445	6.545	6.945	7.215
SLC25A27	4.305	13.274999999999999	20.560000000000002	23.155	18.39	27.505000000000003	24.77	21.835	19.240000000000002
SLC25A28	4.6	7.12	11.309999999999999	9.004999999999999	7.425	11.375	8.91	9.254999999999999	12.155000000000001
SLC25A29	6.475	11.254999999999999	13.55	18.005	19.015	24.41	22.1	17.060000000000002	4.825
SLC25A3	224.065	317.475	299.96000000000004	374.66999999999996	410.83	383.08	411.16499999999996	482.02	366.55
SLC25A30	2.615	4.890000000000001	4.93	5.52	5.73	5.225	5.505	3.585	3.07
SLC25A31	0.04	0.06	0.13	0.11	0.18	0.20500000000000002	0.035	0.16	0.05
SLC25A32	3.0999999999999996	5.255000000000001	6.115	5.449999999999999	6.765000000000001	6.5600000000000005	8.22	6.01	6.455
SLC25A33	7.72	9.6	10.175	12.155000000000001	17.87	18.384999999999998	18.86	23.89	26.384999999999998
SLC25A34	0.0	0.07	0.02	0.08499999999999999	0.045000000000000005	0.08499999999999999	0.045000000000000005	0.79	2.855
SLC25A35	1.085	1.565	1.925	1.06	0.7949999999999999	1.315	0.675	1.135	2.8
SLC25A36	33.305	57.225	67.345	58.155	58.465	59.635000000000005	65.655	38.120000000000005	47.900000000000006
SLC25A37	12.274999999999999	23.495	11.79	5.8100000000000005	5.5649999999999995	6.4	6.885	1.315	11.905
SLC25A38	23.19	28.490000000000002	25.265	29.155	34.155	31.185	34.785	26.39	11.4
SLC25A39	140.885	162.65	143.54500000000002	131.35	122.8	118.67500000000001	119.955	105.525	29.67
SLC25A4	269.705	336.065	375.945	473.325	582.655	558.25	583.85	824.5699999999999	485.59499999999997
SLC25A40	3.91	6.43	7.305	6.12	5.05	5.385	6.365	5.14	12.715
SLC25A41	0.01	0.02	0.02	0.0	0.055	0.04	0.055	0.0	0.0
SLC25A42	1.315	1.7349999999999999	2.89	2.08	2.3649999999999998	3.38	3.105	4.595	9.93
SLC25A43	0.7949999999999999	0.495	0.55	0.525	0.38	0.54	0.35	0.295	0.09
SLC25A44	10.3	18.155	19.655	20.52	28.28	26.740000000000002	30.799999999999997	30.810000000000002	23.525
SLC25A45	0.9450000000000001	0.7649999999999999	1.24	1.04	1.335	1.19	1.475	2.085	1.86
SLC25A46	19.585	40.8	38.315	37.099999999999994	27.98	46.69	40.575	26.675	58.385000000000005
SLC25A47	3.415	4.45	4.25	5.42	6.3100000000000005	5.465	5.875	4.665	0.755
SLC25A48	0.0	0.0	0.015	0.0	0.05	0.0	0.035	0.030000000000000002	0.03
SLC25A5	481.275	665.8900000000001	579.99	637.505	547.69	416.63	446.455	407.78	317.71
SLC25A51	42.870000000000005	63.22	70.495	58.445	66.72999999999999	69.08500000000001	68.28	65.83	41.28
SLC25A53	6.335	11.11	11.41	13.515	15.86	13.74	14.535	9.725	12.215
SLC25A54	0.0	0.0	0.06	0.015	0.015	0.0	0.0	0.0	0.0
SLC26A1	0.49	1.05	1.0	1.275	1.8199999999999998	1.505	1.97	2.7649999999999997	0.475
SLC26A10	0.49	0.5	0.505	0.35	0.32999999999999996	0.475	0.4	0.315	0.955
SLC26A11	5.495	6.005	4.6899999999999995	3.92	2.585	3.04	2.95	2.45	1.79
SLC26A2	4.640000000000001	6.9350000000000005	5.470000000000001	3.8249999999999997	3.19	3.6	4.21	4.045	2.1950000000000003
SLC26A3	0.01	0.07	0.060000000000000005	0.05500000000000001	0.1	0.075	0.045	0.075	0.225
SLC26A4	0.01	0.0	0.025	0.025	0.05500000000000001	0.045	0.05	0.24	1.35
SLC26A5	0.11499999999999999	0.11	0.185	0.05500000000000001	0.08499999999999999	0.19	0.18	0.24	0.22
SLC26A6	6.27	10.085	10.53	6.92	10.735	7.805	11.165	14.435	5.31
SLC26A7	0.07	0.16	0.6	0.74	1.7650000000000001	1.785	2.645	2.38	0.725
SLC26A8	0.060000000000000005	0.17	0.19	0.3	0.45499999999999996	0.44999999999999996	0.425	0.5700000000000001	1.185
SLC26A9	0.0	0.0	0.005	0.05	0.065	0.05	0.065	0.10500000000000001	0.04
SLC27A1	7.324999999999999	8.920000000000002	22.555	31.27	13.395	37.9	26.0	53.36	17.725
SLC27A2	1.69	3.74	5.82	2.875	3.87	3.695	4.05	4.085	4.3100000000000005
SLC27A3	10.82	11.030000000000001	13.59	9.81	10.675	15.43	12.98	20.675	1.775
SLC27A4	4.5	10.235	14.809999999999999	16.155	20.53	25.625	23.115	30.9	20.44
SLC27A5	0.030000000000000002	0.185	0.265	0.43	0.16	0.41000000000000003	0.15	0.37	0.38
SLC27A6	1.1800000000000002	1.51	1.37	0.375	0.41000000000000003	0.66	0.585	0.44000000000000006	0.07
SLC28A1	0.034999999999999996	0.04	0.01	0.01	0.01	0.015	0.01	0.065	0.07
SLC28A2	0.0	0.01	0.0	0.05	0.015	0.0	0.01	0.09	0.05
SLC28A3	0.015	0.015	0.01	0.034999999999999996	0.01	0.05	0.045	0.065	0.035
SLC29A1	39.71	44.769999999999996	42.14	41.175	47.785	52.150000000000006	61.845	67.355	12.095
SLC29A2	4.6899999999999995	4.905	5.345000000000001	5.96	6.495	7.805	7.87	12.965	4.11
SLC29A3	3.585	6.655	7.970000000000001	10.615	5.925	10.92	8.085	8.04	5.025
SLC29A4	11.21	26.515	36.47	42.9	49.715	68.24000000000001	67.475	85.85499999999999	3.7
SLC2A1	123.165	146.155	95.595	83.125	80.775	77.84	83.86500000000001	37.455	33.22
SLC2A10	2.85	3.33	3.6100000000000003	2.3049999999999997	1.25	2.075	1.965	1.245	0.41500000000000004
SLC2A12	0.78	1.815	1.585	1.875	4.76	2.735	5.005	4.745	2.01
SLC2A13	0.28500000000000003	1.695	2.535	1.56	2.9400000000000004	2.1149999999999998	2.635	2.06	45.91
SLC2A2	0.01	0.045	0.02	0.04	0.0	0.035	0.025	0.025	0.105
SLC2A3	37.515	26.91	17.259999999999998	9.07	14.11	16.65	18.625	29.225	42.010000000000005
SLC2A4	8.115	11.265	11.775	9.09	5.08	5.734999999999999	5.095	3.12	0.5
SLC2A4RG-PS	3.88	7.765000000000001	8.875	6.0600000000000005	4.695	5.59	4.984999999999999	0.73	1.71
SLC2A5	0.8	1.135	1.0050000000000001	1.525	2.295	1.77	2.47	1.9849999999999999	2.265
SLC2A6	1.02	1.385	1.4100000000000001	1.8900000000000001	2.755	4.3149999999999995	4.04	8.54	7.42
SLC2A7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC2A8	7.8950000000000005	9.915	12.64	13.955	9.02	17.310000000000002	14.805	20.045	7.08
SLC2A9	0.185	0.13	0.175	0.13999999999999999	0.455	0.255	0.485	0.505	0.7350000000000001
SLC30A1	0.71	1.94	2.72	1.4	1.395	2.9699999999999998	1.7000000000000002	3.8549999999999995	11.39
SLC30A10	0.9850000000000001	2.01	3.715	7.779999999999999	9.075	8.83	8.86	3.49	5.529999999999999
SLC30A2	0.015	0.01	0.03	0.015	0.05	0.065	0.105	0.185	0.0
SLC30A3	0.2	0.7949999999999999	2.18	1.45	1.68	1.52	1.54	3.415	25.794999999999998
SLC30A4	2.165	6.515000000000001	5.775	3.8	8.32	6.1	7.765000000000001	7.54	45.480000000000004
SLC30A5	18.455	34.099999999999994	34.685	24.495	29.384999999999998	27.685000000000002	31.14	15.395	24.43
SLC30A6	14.575	19.14	17.42	19.490000000000002	21.42	17.72	20.725	13.145	6.505000000000001
SLC30A7	4.775	8.835	8.15	5.34	7.585000000000001	5.355	7.695	2.865	3.705
SLC30A8	0.005	0.0	0.0	0.02	0.055	0.01	0.06	0.05	0.045
SLC30A9	29.58	54.295	59.59	56.355000000000004	68.22999999999999	68.555	71.205	68.775	89.67
SLC31A1	29.915	40.335	40.345	33.835	37.45	32.95	37.04	29.945	14.495000000000001
SLC31A2	5.08	6.654999999999999	5.994999999999999	6.715	4.755	9.469999999999999	8.620000000000001	6.94	6.415
SLC32A1	0.17	1.75	3.37	4.33	4.695	6.02	5.255	7.775	31.084999999999997
SLC33A1	7.109999999999999	10.605	12.030000000000001	12.254999999999999	17.915	15.02	17.86	11.125	24.195
SLC34A1	0.005	0.0	0.0	0.03	0.0	0.015	0.045	0.03	0.0
SLC34A2	0.01	0.0	0.0	0.035	0.02	0.01	0.06	0.055	0.0
SLC34A3	0.01	0.0	0.01	0.01	0.04	0.0	0.055	0.035	0.045
SLC35A1	31.810000000000002	46.07	41.665	42.965	23.155	42.53	37.42	23.095	19.285
SLC35A2	12.925	8.675	19.59	23.665	13.825	30.619999999999997	21.605	31.724999999999998	10.565
SLC35A3	4.475	7.16	6.869999999999999	4.35	4.04	4.6899999999999995	5.45	3.5300000000000002	12.945
SLC35A4	108.50999999999999	136.175	98.095	80.72999999999999	93.41	71.88999999999999	86.41499999999999	57.775	27.665
SLC35A5	5.88	13.62	17.08	19.58	22.439999999999998	28.32	28.880000000000003	22.17	31.95
SLC35B1	64.765	93.25	104.345	114.28	144.665	126.465	136.095	143.905	30.285
SLC35B2	39.65	55.925	49.394999999999996	52.65	59.935	54.209999999999994	58.019999999999996	51.465	10.0
SLC35B3	8.365	13.504999999999999	13.975	13.305	17.775	15.645	17.615000000000002	13.2	7.205
SLC35B4	23.93	37.400000000000006	35.43	32.135	38.82	39.175	43.08	24.43	24.325000000000003
SLC35C1	7.795	9.71	8.08	6.5600000000000005	8.48	8.535	9.335	11.71	3.8049999999999997
SLC35C2	40.795	46.265	49.6	54.39	47.004999999999995	54.075	49.58	54.535	18.915
SLC35D1	5.805	9.395	6.295	4.0	3.285	3.86	3.09	3.0700000000000003	3.9850000000000003
SLC35D2	0.745	1.14	0.6699999999999999	0.535	0.675	0.31	0.5800000000000001	0.63	0.395
SLC35D3	0.365	0.48	0.3	0.295	0.54	1.0150000000000001	0.92	1.68	4.645
SLC35E1	7.984999999999999	16.645	15.52	6.3149999999999995	5.215	11.77	6.9350000000000005	8.940000000000001	18.035
SLC35E2	6.395	12.83	11.100000000000001	8.86	9.605	9.805	9.67	8.09	12.629999999999999
